EngagementID,UserID,ActionType,ActionDate,DeviceType,Duration
3841,579,Created a group,2024-08-06,Mobile,1652
3842,4511,Added a transaction,2024-06-03,Mobile,1016
3843,318,Created a group,2024-05-05,Mobile,1158
3844,4476,Added a transaction,2023-09-01,Mobile,3493
3845,2521,Added a transaction,2024-12-09,Mobile,3437
3846,2466,Created a group,2024-01-15,Mobile,2953
3847,3575,Created a group,2023-03-06,Mobile,1204
3848,1935,Added a transaction,2024-05-13,Mobile,975
3849,290,Added a transaction,2024-04-18,Web,2306
3850,405,Created a group,2023-02-28,Mobile,1284
3851,2819,Joined a group,2023-09-18,Web,344
3852,223,Joined a group,2023-10-18,Web,637
3853,1876,Joined a group,2023-09-05,Mobile,49
3854,2738,Created a group,2024-05-31,Mobile,634
3855,3924,Added a transaction,2023-10-26,Mobile,1753
3856,4157,Created a group,2023-10-28,Web,993
3857,2810,Created a group,2024-08-19,Mobile,2637
3858,2399,Added a transaction,2023-06-07,Web,1188
3859,4199,Joined a group,2023-11-26,Web,214
3860,289,Joined a group,2023-11-21,Web,1762
3861,3433,Created a group,2023-02-03,Mobile,921
3862,690,Added a transaction,2024-03-20,Web,6060
3863,2135,Created a group,2023-09-19,Mobile,3049
3864,2106,Added a transaction,2023-07-01,Mobile,1999
3865,1690,Joined a group,2023-01-22,Web,1262
3866,3703,Joined a group,2024-04-26,Web,4247
3867,4589,Joined a group,2023-05-17,Mobile,1741
3868,2065,Added a transaction,2024-09-13,Mobile,2147
3869,2916,Joined a group,2024-04-19,Web,6787
3870,425,Created a group,2024-04-11,Mobile,2997
3871,2903,Added a transaction,2023-05-15,Web,629
3872,3978,Created a group,2024-02-28,Mobile,1935
3873,4024,Joined a group,2023-08-29,Web,1536
3874,2977,Joined a group,2023-06-04,Mobile,1784
3875,3862,Added a transaction,2023-11-23,Mobile,3063
3876,2828,Joined a group,2023-03-04,Web,3058
3877,104,Added a transaction,2024-02-22,Web,4212
3878,4623,Added a transaction,2024-06-10,Web,5094
3879,1798,Created a group,2024-02-24,Mobile,3062
3880,3325,Created a group,2024-06-18,Mobile,246
3881,1992,Joined a group,2023-01-26,Mobile,675
3882,1044,Joined a group,2023-07-28,Web,2747
3883,231,Joined a group,2023-02-21,Web,728
3884,4654,Added a transaction,2024-12-24,Web,4341
3885,1181,Joined a group,2023-01-20,Mobile,1934
3886,2156,Added a transaction,2023-01-02,Mobile,2028
3887,3071,Added a transaction,2024-07-12,Web,5874
3888,1913,Added a transaction,2023-09-19,Web,344
3889,4910,Created a group,2023-06-30,Web,111
3890,3222,Added a transaction,2024-08-07,Web,3613
3891,678,Added a transaction,2023-12-27,Mobile,447
3892,3607,Joined a group,2023-05-30,Web,2146
3893,1030,Joined a group,2024-04-15,Mobile,1377
3894,3555,Added a transaction,2024-10-16,Web,2304
3895,2559,Added a transaction,2024-04-09,Web,2217
3896,4925,Added a transaction,2024-11-23,Web,979
3897,3634,Created a group,2023-08-31,Web,356
3898,3512,Created a group,2023-11-04,Web,3176
3899,2529,Added a transaction,2023-01-06,Web,632
3900,4730,Joined a group,2023-01-04,Mobile,1048
3901,4737,Added a transaction,2023-07-10,Web,1801
3902,1542,Added a transaction,2023-01-03,Web,1200
3903,630,Joined a group,2024-07-27,Mobile,2921
3904,79,Joined a group,2023-03-10,Web,3470
3905,545,Added a transaction,2023-04-17,Web,3405
3906,2236,Created a group,2024-05-13,Web,1583
3907,1408,Joined a group,2023-01-18,Mobile,2140
3908,2721,Added a transaction,2024-07-09,Mobile,3217
3909,1877,Created a group,2024-11-25,Web,1542
3910,1888,Joined a group,2023-06-27,Web,490
3911,3694,Joined a group,2023-01-20,Web,2736
3912,3489,Created a group,2024-08-06,Mobile,1709
3913,1275,Joined a group,2023-03-18,Mobile,1558
3914,4879,Added a transaction,2024-12-23,Web,3366
3915,1017,Added a transaction,2024-08-15,Mobile,2143
3916,3967,Joined a group,2024-02-27,Web,8486
3917,4803,Created a group,2024-06-28,Web,5424
3918,802,Joined a group,2023-04-10,Mobile,1453
3919,219,Joined a group,2024-02-18,Mobile,2811
3920,1624,Created a group,2024-01-06,Mobile,2643
3921,4483,Created a group,2023-09-23,Mobile,692
3922,625,Created a group,2024-04-17,Mobile,2665
3923,3248,Joined a group,2023-09-08,Web,2732
3924,4966,Created a group,2023-11-08,Web,1742
3925,2801,Created a group,2024-12-10,Mobile,3255
3926,3314,Added a transaction,2024-05-08,Mobile,405
3927,827,Added a transaction,2023-12-09,Mobile,2728
3928,1933,Joined a group,2023-05-18,Web,1486
3929,2104,Created a group,2024-11-16,Web,932
3930,2501,Joined a group,2024-03-27,Mobile,1149
3931,3275,Added a transaction,2023-02-01,Web,2338
3932,3136,Added a transaction,2023-05-07,Mobile,787
3933,1595,Created a group,2023-12-29,Web,512
3934,77,Created a group,2024-10-29,Web,505
3935,4463,Joined a group,2024-02-21,Mobile,3311
3936,1625,Joined a group,2024-01-31,Web,1748
3937,1858,Created a group,2024-12-11,Web,3964
3938,1102,Joined a group,2024-09-06,Web,4088
3939,2399,Added a transaction,2023-09-20,Mobile,2799
3940,4272,Joined a group,2024-07-12,Mobile,3129
3941,2437,Added a transaction,2023-04-24,Web,1334
3942,535,Created a group,2024-07-14,Mobile,3521
3943,259,Joined a group,2023-09-20,Web,33
3944,3122,Created a group,2023-07-10,Web,1162
3945,1698,Created a group,2024-12-05,Web,7155
3946,3454,Joined a group,2023-09-19,Mobile,2095
3947,2943,Added a transaction,2023-08-21,Web,1411
3948,4369,Created a group,2024-06-04,Mobile,641
3949,3808,Joined a group,2023-08-29,Web,752
3950,2712,Created a group,2023-10-27,Web,2209
3951,876,Joined a group,2024-10-25,Mobile,3192
3952,2336,Added a transaction,2023-04-16,Web,2852
3953,1696,Created a group,2024-06-07,Web,6017
3954,2758,Created a group,2024-11-06,Web,3663
3955,1546,Joined a group,2023-05-27,Mobile,785
3956,3302,Created a group,2024-09-05,Mobile,2114
3957,3702,Joined a group,2023-10-25,Mobile,524
3958,4956,Created a group,2023-04-13,Mobile,2953
3959,1666,Added a transaction,2023-04-22,Web,3381
3960,2423,Added a transaction,2024-04-24,Mobile,2931
3961,221,Added a transaction,2024-05-16,Mobile,1774
3962,3390,Created a group,2023-12-18,Mobile,1378
3963,4219,Added a transaction,2024-01-25,Web,5967
3964,1951,Created a group,2024-03-23,Web,3338
3965,3333,Added a transaction,2023-04-16,Web,3482
3966,2264,Added a transaction,2023-04-16,Web,1401
3967,3458,Added a transaction,2023-04-03,Web,3570
3968,3772,Created a group,2024-11-21,Mobile,2116
3969,3574,Added a transaction,2023-09-08,Mobile,3406
3970,2892,Joined a group,2023-01-15,Web,1288
3971,3290,Added a transaction,2023-08-21,Mobile,2392
3972,4849,Created a group,2023-08-29,Web,435
3973,960,Joined a group,2023-04-30,Web,3000
3974,3327,Joined a group,2023-02-09,Web,1896
3975,582,Created a group,2023-08-18,Web,1380
3976,4838,Joined a group,2023-07-14,Web,505
3977,611,Joined a group,2023-04-18,Web,121
3978,49,Created a group,2023-06-07,Mobile,1487
3979,588,Added a transaction,2023-07-30,Mobile,3493
3980,2002,Added a transaction,2023-02-11,Mobile,139
3981,1459,Added a transaction,2023-10-16,Mobile,2963
3982,1777,Joined a group,2023-03-26,Web,3369
3983,3479,Joined a group,2024-08-01,Mobile,3304
3984,3694,Created a group,2023-09-02,Web,2016
3985,4188,Created a group,2023-05-26,Web,2727
3986,1963,Created a group,2023-01-16,Mobile,2024
3987,4854,Created a group,2024-02-10,Mobile,790
3988,2424,Added a transaction,2023-11-13,Mobile,1061
3989,281,Joined a group,2023-11-28,Web,2433
3990,1565,Added a transaction,2024-09-27,Mobile,1463
3991,996,Added a transaction,2024-03-20,Mobile,3285
3992,1459,Added a transaction,2023-05-13,Web,1663
3993,1827,Added a transaction,2023-04-30,Web,2914
3994,4039,Added a transaction,2024-07-21,Web,1980
3995,383,Joined a group,2023-08-14,Mobile,31
3996,1631,Created a group,2024-10-21,Mobile,326
3997,38,Joined a group,2024-02-04,Web,5787
3998,2639,Joined a group,2023-01-20,Mobile,3521
3999,1052,Joined a group,2023-02-09,Web,2904
4000,2783,Created a group,2023-03-30,Mobile,1036
4001,3037,Added a transaction,2023-06-23,Web,2879
4002,3822,Joined a group,2023-07-24,Mobile,2031
4003,2843,Created a group,2024-02-18,Web,5673
4004,4543,Created a group,2024-10-19,Web,3789
4005,86,Joined a group,2023-11-25,Web,348
4006,4028,Created a group,2023-10-10,Mobile,1426
4007,4849,Created a group,2024-06-26,Mobile,2065
4008,3930,Joined a group,2023-06-23,Mobile,3158
4009,156,Joined a group,2024-10-17,Mobile,423
4010,4265,Added a transaction,2023-01-19,Web,67
4011,3998,Created a group,2023-03-17,Mobile,1110
4012,3180,Joined a group,2023-10-31,Mobile,1082
4013,3073,Added a transaction,2023-09-24,Mobile,2076
4014,2032,Created a group,2024-11-09,Web,3141
4015,3432,Created a group,2023-11-13,Mobile,1775
4016,2488,Joined a group,2024-02-20,Web,858
4017,1403,Added a transaction,2023-03-28,Web,990
4018,3503,Created a group,2024-10-04,Mobile,2665
4019,4856,Created a group,2023-12-16,Mobile,3048
4020,1118,Added a transaction,2023-03-26,Mobile,3301
4021,2529,Created a group,2024-02-20,Mobile,2218
4022,3164,Added a transaction,2023-06-08,Web,849
4023,2644,Joined a group,2023-01-14,Mobile,2059
4024,3086,Created a group,2024-03-07,Mobile,530
4025,3340,Added a transaction,2024-04-14,Mobile,3452
4026,3029,Created a group,2023-04-28,Mobile,2326
4027,913,Added a transaction,2024-04-07,Mobile,956
4028,1096,Created a group,2023-11-29,Web,1503
4029,3313,Created a group,2024-01-23,Mobile,1548
4030,1746,Joined a group,2024-11-07,Web,2744
4031,4964,Added a transaction,2024-07-04,Web,1421
4032,2105,Joined a group,2024-12-02,Web,7010
4033,4424,Joined a group,2023-07-17,Web,3278
4034,4834,Joined a group,2024-07-27,Mobile,1322
4035,2855,Joined a group,2023-07-27,Web,129
4036,505,Created a group,2023-03-31,Mobile,2211
4037,2197,Joined a group,2024-06-24,Web,3120
4038,94,Created a group,2024-12-07,Web,4273
4039,510,Joined a group,2023-10-12,Web,1098
4040,4080,Added a transaction,2024-07-07,Mobile,2952
4041,3669,Added a transaction,2024-07-12,Mobile,2640
4042,4106,Added a transaction,2023-11-23,Web,2981
4043,852,Created a group,2024-04-10,Web,4031
4044,1406,Created a group,2024-06-16,Mobile,1735
4045,4692,Added a transaction,2024-07-05,Web,4343
4046,4923,Added a transaction,2023-11-28,Web,328
4047,3847,Added a transaction,2023-10-01,Mobile,2121
4048,4474,Joined a group,2024-01-09,Web,4175
4049,1623,Joined a group,2024-09-16,Web,7428
4050,2988,Created a group,2023-01-15,Mobile,75
4051,1639,Joined a group,2024-02-28,Mobile,179
4052,3339,Created a group,2024-07-12,Web,2132
4053,2016,Created a group,2023-05-14,Web,974
4054,1383,Joined a group,2024-05-07,Mobile,2411
4055,2001,Created a group,2023-10-27,Mobile,3082
4056,124,Added a transaction,2023-04-03,Mobile,3229
4057,1861,Joined a group,2024-08-26,Mobile,2932
4058,1734,Created a group,2023-01-10,Web,1965
4059,4067,Added a transaction,2023-03-25,Web,403
4060,4328,Added a transaction,2024-11-26,Web,6441
4061,3982,Joined a group,2023-02-01,Mobile,1605
4062,1494,Created a group,2023-12-11,Web,2547
4063,869,Joined a group,2024-09-14,Mobile,288
4064,3188,Created a group,2024-06-27,Web,4630
4065,4491,Added a transaction,2024-01-16,Web,6453
4066,4316,Joined a group,2023-03-01,Web,2127
4067,1629,Created a group,2024-11-03,Mobile,2393
4068,399,Joined a group,2023-02-11,Mobile,2906
4069,4045,Created a group,2024-04-13,Web,680
4070,2411,Added a transaction,2024-06-30,Mobile,1030
4071,2858,Joined a group,2024-05-06,Mobile,490
4072,1074,Created a group,2024-03-06,Web,5179
4073,2214,Added a transaction,2024-08-04,Mobile,1285
4074,851,Created a group,2023-02-02,Mobile,802
4075,2231,Added a transaction,2023-02-06,Mobile,2981
4076,1727,Joined a group,2024-02-13,Mobile,1264
4077,1789,Added a transaction,2023-06-29,Web,1321
4078,3458,Created a group,2023-09-28,Web,67
4079,2189,Joined a group,2023-06-02,Mobile,1012
4080,1302,Joined a group,2023-01-19,Web,2936
4081,2661,Added a transaction,2024-04-20,Mobile,438
4082,796,Created a group,2024-10-11,Mobile,533
4083,410,Added a transaction,2023-02-01,Web,2601
4084,1715,Joined a group,2024-04-11,Web,2562
4085,1493,Added a transaction,2024-04-20,Web,3983
4086,3087,Added a transaction,2023-06-03,Mobile,3449
4087,1139,Joined a group,2024-05-12,Mobile,2297
4088,4885,Added a transaction,2024-07-19,Mobile,877
4089,4728,Added a transaction,2024-02-21,Web,4328
4090,1586,Created a group,2024-12-24,Web,1476
4091,2838,Added a transaction,2024-03-04,Mobile,2672
4092,959,Joined a group,2023-10-24,Web,1339
4093,4553,Created a group,2024-03-14,Mobile,1949
4094,4175,Added a transaction,2023-05-22,Mobile,1158
4095,2106,Created a group,2024-07-13,Web,3586
4096,2815,Joined a group,2023-11-29,Web,3514
4097,3500,Added a transaction,2023-10-06,Web,2229
4098,3842,Joined a group,2023-01-02,Web,2628
4099,493,Joined a group,2023-01-17,Web,2955
4100,4876,Created a group,2023-03-18,Web,2262
4101,96,Added a transaction,2024-09-05,Mobile,3136
4102,1363,Added a transaction,2023-11-20,Mobile,3181
4103,2229,Added a transaction,2023-05-12,Web,848
4104,2728,Created a group,2023-05-09,Web,2820
4105,1692,Joined a group,2023-02-12,Web,2483
4106,3441,Joined a group,2023-07-12,Mobile,2118
4107,2029,Created a group,2023-05-14,Web,3591
4108,3874,Created a group,2024-06-22,Mobile,2014
4109,4867,Created a group,2023-11-04,Web,1477
4110,1927,Created a group,2024-10-11,Web,2581
4111,4469,Joined a group,2024-08-30,Web,330
4112,4210,Joined a group,2024-10-10,Mobile,3070
4113,2415,Added a transaction,2024-08-24,Mobile,1500
4114,3003,Added a transaction,2023-04-20,Mobile,1128
4115,4048,Joined a group,2023-08-31,Mobile,2004
4116,3770,Joined a group,2023-09-29,Mobile,2204
4117,4238,Added a transaction,2024-05-06,Web,4447
4118,460,Added a transaction,2023-01-16,Mobile,2064
4119,1039,Created a group,2024-06-12,Mobile,504
4120,3518,Created a group,2023-09-10,Mobile,2955
4121,4519,Created a group,2024-11-12,Mobile,3550
4122,1467,Added a transaction,2023-10-22,Web,2939
4123,4418,Joined a group,2023-10-13,Mobile,213
4124,145,Created a group,2023-01-28,Web,3178
4125,1930,Created a group,2023-11-29,Web,1103
4126,681,Added a transaction,2023-12-03,Web,325
4127,2946,Added a transaction,2024-08-26,Web,5125
4128,537,Created a group,2023-03-09,Web,2981
4129,3890,Created a group,2023-02-02,Web,335
4130,500,Added a transaction,2023-12-31,Web,1339
4131,2004,Added a transaction,2023-07-23,Web,2389
4132,2768,Created a group,2023-07-25,Mobile,3549
4133,4072,Created a group,2024-09-27,Mobile,2651
4134,847,Joined a group,2023-08-23,Web,769
4135,3644,Added a transaction,2023-04-05,Mobile,3150
4136,2483,Added a transaction,2023-09-20,Web,3425
4137,375,Joined a group,2023-11-05,Mobile,3111
4138,32,Joined a group,2023-11-16,Mobile,1306
4139,2208,Added a transaction,2023-11-11,Web,819
4140,3339,Added a transaction,2023-12-04,Web,2520
4141,3634,Added a transaction,2024-03-21,Web,883
4142,978,Joined a group,2023-07-05,Web,1385
4143,2378,Created a group,2023-06-22,Web,283
4144,1668,Created a group,2023-06-14,Web,557
4145,2181,Created a group,2023-05-03,Web,112
4146,1669,Joined a group,2023-01-13,Web,3025
4147,3382,Created a group,2024-10-02,Mobile,1733
4148,2788,Added a transaction,2024-12-13,Web,406
4149,4132,Created a group,2023-03-14,Web,357
4150,4514,Added a transaction,2023-01-26,Web,488
4151,2283,Added a transaction,2024-05-31,Mobile,1161
4152,2909,Created a group,2024-01-07,Mobile,3115
4153,4895,Created a group,2024-10-11,Web,2895
4154,2216,Joined a group,2023-04-04,Web,1639
4155,2228,Added a transaction,2024-10-19,Mobile,396
4156,3955,Joined a group,2024-01-07,Mobile,3572
4157,3982,Joined a group,2023-11-24,Web,1345
4158,928,Created a group,2023-03-03,Mobile,2289
4159,4054,Added a transaction,2024-11-27,Mobile,256
4160,2887,Created a group,2023-08-25,Mobile,2123
4161,3975,Joined a group,2024-12-09,Web,4176
4162,4892,Joined a group,2023-08-01,Mobile,1149
4163,2474,Joined a group,2023-08-17,Mobile,1336
4164,1427,Created a group,2023-05-05,Mobile,1553
4165,2936,Joined a group,2023-02-04,Mobile,1967
4166,1367,Joined a group,2023-03-17,Mobile,3135
4167,148,Created a group,2023-10-28,Mobile,876
4168,402,Joined a group,2024-09-12,Web,2857
4169,4392,Created a group,2024-11-04,Web,6942
4170,2736,Joined a group,2023-09-06,Web,1273
4171,1124,Added a transaction,2024-12-04,Mobile,1463
4172,945,Added a transaction,2024-05-02,Mobile,2497
4173,198,Joined a group,2023-08-12,Mobile,1674
4174,4702,Joined a group,2023-11-11,Mobile,64
4175,2753,Joined a group,2024-05-08,Web,2276
4176,2251,Created a group,2023-04-01,Mobile,1896
4177,1150,Added a transaction,2023-10-16,Mobile,285
4178,541,Created a group,2023-08-31,Web,3480
4179,2599,Added a transaction,2023-04-11,Web,2478
4180,845,Created a group,2024-11-06,Mobile,433
4181,3038,Created a group,2024-06-30,Mobile,3498
4182,1482,Created a group,2023-11-09,Mobile,3253
4183,2471,Added a transaction,2024-10-17,Web,1568
4184,284,Joined a group,2023-07-18,Web,2671
4185,2491,Created a group,2024-06-01,Mobile,2974
4186,3985,Joined a group,2024-02-19,Web,3953
4187,1870,Added a transaction,2024-01-04,Web,396
4188,4334,Joined a group,2023-11-05,Mobile,1676
4189,3571,Added a transaction,2023-02-03,Web,821
4190,3008,Created a group,2024-04-20,Web,4174
4191,2353,Joined a group,2024-08-02,Mobile,959
4192,825,Added a transaction,2024-04-14,Web,3732
4193,512,Joined a group,2024-05-20,Web,1605
4194,4940,Added a transaction,2023-05-26,Mobile,3178
4195,3499,Created a group,2023-05-21,Mobile,1588
4196,4664,Joined a group,2024-02-21,Web,6212
4197,2965,Joined a group,2023-02-04,Mobile,3075
4198,3606,Added a transaction,2024-06-17,Web,846
4199,1373,Created a group,2023-05-06,Web,1316
4200,2930,Created a group,2023-01-18,Mobile,1871
4201,1917,Joined a group,2023-10-30,Web,445
4202,3173,Joined a group,2024-08-07,Mobile,1326
4203,2789,Added a transaction,2023-05-23,Web,3031
4204,2389,Added a transaction,2023-04-17,Web,3164
4205,702,Joined a group,2023-02-03,Mobile,2473
4206,2354,Created a group,2023-06-15,Web,1807
4207,4487,Joined a group,2024-01-01,Web,4081
4208,1321,Joined a group,2023-12-23,Mobile,2309
4209,3008,Added a transaction,2024-05-02,Web,2687
4210,4610,Added a transaction,2024-05-16,Mobile,135
4211,1246,Added a transaction,2024-01-05,Web,4177
4212,1501,Created a group,2024-12-11,Mobile,1292
4213,4778,Added a transaction,2024-03-25,Mobile,2290
4214,3277,Joined a group,2024-02-11,Mobile,390
4215,1215,Joined a group,2024-07-22,Mobile,2513
4216,635,Joined a group,2024-10-21,Mobile,2052
4217,4056,Joined a group,2024-06-07,Web,646
4218,52,Created a group,2023-10-30,Web,2556
4219,792,Joined a group,2023-04-26,Web,3357
4220,4593,Created a group,2024-06-01,Web,5327
4221,1967,Added a transaction,2024-12-22,Mobile,1357
4222,4180,Created a group,2024-10-30,Mobile,1605
4223,4275,Added a transaction,2023-03-25,Mobile,969
4224,748,Joined a group,2023-04-08,Mobile,1226
4225,2875,Joined a group,2024-05-09,Web,7443
4226,1890,Joined a group,2023-08-14,Mobile,1928
4227,3534,Created a group,2024-09-05,Mobile,3120
4228,1395,Joined a group,2024-01-23,Web,2820
4229,4106,Joined a group,2024-07-23,Web,2050
4230,1150,Added a transaction,2024-12-16,Web,4785
